"direction","distance_threshold_m","predictor","slope","p_value","r_squared","adj_r_squared","AIC","sample_size","conf_low","conf_high","status","effect_interpretation"
"NW",200,"proximity_pressure",3.64107896247893,0.000000000000000000000000000000000000000000000000000741896462497093,0.286333550253796,0.285285581898809,862.295743427154,683,3.20857638195839,4.07358154299946,"OK","more nearby plots are associated with higher DGR"
"NW",210,"proximity_pressure",3.5426192168395,0.00000000000000000000000000000000000000000000000000150772844654997,0.284851064735663,0.283800919456273,863.713054554752,683,3.12028051259343,3.96495792108556,"OK","more nearby plots are associated with higher DGR"
"NW",220,"proximity_pressure",3.49481317726608,0.0000000000000000000000000000000000000000000000000000898928854386667,0.290727829330183,0.289686313661064,858.077287188662,683,3.08410419020609,3.90552216432608,"OK","more nearby plots are associated with higher DGR"
"NW",230,"proximity_pressure",3.41844099204134,0.0000000000000000000000000000000000000000000000000000394762167395924,0.292433909227807,0.291394898815513,856.432423177037,683,3.01836286079167,3.81851912329101,"OK","more nearby plots are associated with higher DGR"
"NW",240,"proximity_pressure",3.31944197883368,0.0000000000000000000000000000000000000000000000000000382380577389334,0.292499894510622,0.291460980993017,856.368725876776,683,2.93101215852476,3.7078717991426,"OK","more nearby plots are associated with higher DGR"
"NW",250,"proximity_pressure",3.23304183957417,0.0000000000000000000000000000000000000000000000000000469982498315506,0.292072656978487,0.291033116092993,856.781044068878,683,2.85433137821852,3.61175230092981,"OK","more nearby plots are associated with higher DGR"
"NW",260,"proximity_pressure",3.19658191507231,0.00000000000000000000000000000000000000000000000000000930559917785825,0.295420048439014,0.294385422959482,853.543860577845,683,2.82515097228027,3.56801285786435,"OK","more nearby plots are associated with higher DGR"
"NW",270,"proximity_pressure",3.13415777755753,0.00000000000000000000000000000000000000000000000000000166312554925893,0.298961984022985,0.297932559623606,850.101748738157,683,2.77305507287568,3.49526048223937,"OK","more nearby plots are associated with higher DGR"
"NW",280,"proximity_pressure",3.05948430495642,0.00000000000000000000000000000000000000000000000000000247257269781433,0.298147833674402,0.297117213753219,850.894490404644,683,2.70629925875733,3.41266935115552,"OK","more nearby plots are associated with higher DGR"
"NW",290,"proximity_pressure",2.99991457597745,0.00000000000000000000000000000000000000000000000000000210025627540157,0.298483000818341,0.297452873066239,850.568248145245,683,2.65388336621765,3.34594578573725,"OK","more nearby plots are associated with higher DGR"
"NW",300,"proximity_pressure",2.95431551351468,0.000000000000000000000000000000000000000000000000000000824855650859633,0.30039937689286,0.299372063202542,848.699902969553,683,2.61509700563564,3.29353402139372,"OK","more nearby plots are associated with higher DGR"
"NW",310,"proximity_pressure",2.91615898605124,0.000000000000000000000000000000000000000000000000000000251844559111118,0.302824584370735,0.301800831924877,846.328129219163,683,2.58324369030275,3.24907428179973,"OK","more nearby plots are associated with higher DGR"
"NW",320,"proximity_pressure",2.84816641787051,0.0000000000000000000000000000000000000000000000000000000714428375902374,0.305390972337767,0.304370988449864,843.809283751977,683,2.52497891407632,3.1713539216647,"OK","more nearby plots are associated with higher DGR"
"NW",330,"proximity_pressure",2.80601662094199,0.0000000000000000000000000000000000000000000000000000000314420517625585,0.307057776113488,0.306040239808221,842.168367749579,683,2.48885853643323,3.12317470545075,"OK","more nearby plots are associated with higher DGR"
"NW",340,"proximity_pressure",2.77134160223647,0.0000000000000000000000000000000000000000000000000000000154704332405311,0.308494882250116,0.307479456232862,840.750410107794,683,2.45915744251014,3.08352576196279,"OK","more nearby plots are associated with higher DGR"
"NW",350,"proximity_pressure",2.7382463730744,0.00000000000000000000000000000000000000000000000000000000744192641203683,0.309974662227019,0.308961409161273,839.287264497498,683,2.43085687417243,3.04563587197638,"OK","more nearby plots are associated with higher DGR"
"NW",360,"proximity_pressure",2.69550381444096,0.00000000000000000000000000000000000000000000000000000000587028933933306,0.310453685353896,0.309441135699496,838.81295378195,683,2.39325100511429,2.99775662376764,"OK","more nearby plots are associated with higher DGR"
"NW",370,"proximity_pressure",2.65730668414746,0.00000000000000000000000000000000000000000000000000000000522621261243396,0.310688238953202,0.309676033724059,838.580587430843,683,2.35950016402367,2.95511320427125,"OK","more nearby plots are associated with higher DGR"
"NW",380,"proximity_pressure",2.63570535126559,0.00000000000000000000000000000000000000000000000000000000440265130830374,0.311034181866772,0.310022484630159,838.237726140056,683,2.3405581150495,2.93085258748167,"OK","more nearby plots are associated with higher DGR"
"NW",390,"proximity_pressure",2.61272290017967,0.00000000000000000000000000000000000000000000000000000000312133633571786,0.311727538674385,0.310716859582864,837.550027073495,683,2.32062189760259,2.90482390275676,"OK","more nearby plots are associated with higher DGR"
"NW",400,"proximity_pressure",2.59254798044062,0.00000000000000000000000000000000000000000000000000000000284037705079048,0.311917565643036,0.310907165592585,837.361429756305,683,2.30283082914637,2.88226513173487,"OK","more nearby plots are associated with higher DGR"
"NW",410,"proximity_pressure",2.56242368187198,0.00000000000000000000000000000000000000000000000000000000314493412953672,0.311712362946827,0.310701661570831,837.565086382471,683,2.27593597277547,2.8489113909685,"OK","more nearby plots are associated with higher DGR"
"NW",420,"proximity_pressure",2.54171410382211,0.00000000000000000000000000000000000000000000000000000000404175061536449,0.311206663522657,0.310195219563072,838.066716611735,683,2.2572065458359,2.82622166180832,"OK","more nearby plots are associated with higher DGR"
"NW",430,"proximity_pressure",2.52822054565372,0.00000000000000000000000000000000000000000000000000000000310841081125667,0.311735899635995,0.310725232821951,837.541730110031,683,2.24557236775115,2.81086872355628,"OK","more nearby plots are associated with higher DGR"
"NW",440,"proximity_pressure",2.51522426490452,0.00000000000000000000000000000000000000000000000000000000263864339031054,0.312065949694588,0.31105576753555,837.21412584137,683,2.23424516988293,2.79620335992611,"OK","more nearby plots are associated with higher DGR"
"NW",450,"proximity_pressure",2.50058891957551,0.00000000000000000000000000000000000000000000000000000000216680779858338,0.312462595746841,0.311452996034281,836.820211070838,683,2.22150260945962,2.77967522969139,"OK","more nearby plots are associated with higher DGR"
"NW",460,"proximity_pressure",2.48529902750568,0.00000000000000000000000000000000000000000000000000000000235362055247046,0.312296121324341,0.311286277155948,836.985566827001,683,2.20781168609763,2.76278636891373,"OK","more nearby plots are associated with higher DGR"
"NW",470,"proximity_pressure",2.47615508051272,0.00000000000000000000000000000000000000000000000000000000203470763328696,0.31258919236601,0.311579778551569,836.694438346616,683,2.19987719464021,2.75243296638523,"OK","more nearby plots are associated with higher DGR"
"NW",480,"proximity_pressure",2.46834188320951,0.00000000000000000000000000000000000000000000000000000000145834362195914,0.313259096958207,0.31225066685095,836.028507694035,683,2.19336447852466,2.74331928789436,"OK","more nearby plots are associated with higher DGR"
"NW",490,"proximity_pressure",2.46143785545426,0.000000000000000000000000000000000000000000000000000000000929573192037565,0.314163873434088,0.313156771926649,835.12806653962,683,2.18780514178567,2.73507056912286,"OK","more nearby plots are associated with higher DGR"
"NW",500,"proximity_pressure",2.4551395194318,0.000000000000000000000000000000000000000000000000000000000768119248808938,0.314546821647271,0.31354028247201,834.746595415379,683,2.18244933346279,2.72782970540081,"OK","more nearby plots are associated with higher DGR"
"SE",10,"has_neighbour",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"SE",20,"has_neighbour",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"SE",30,"has_neighbour",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"SE",40,"has_neighbour",-0.524812238252766,0.167339771972456,0.00279786266006699,0.00133354234091876,1090.78506015709,683,-1.27028098818576,0.220656511680224,"OK","more nearby plots are associated with lower DGR"
"SE",50,"has_neighbour",-0.353646112304148,0.000000000000000414572250722924,0.0926530219303619,0.0913206475132259,1026.2903521238,683,-0.43691310443172,-0.270379120176577,"OK","more nearby plots are associated with lower DGR"
"SE",60,"has_neighbour",-0.371344480032457,0.000000000000000164803089012486,0.0950746324129646,0.093745813958358,1024.46506251105,683,-0.457542662965859,-0.285146297099054,"OK","more nearby plots are associated with lower DGR"
"SE",70,"has_neighbour",-0.400653868874656,0.000000000000000000853449403361105,0.108783330372527,0.107474642164557,1014.03913591492,683,-0.486937199413353,-0.314370538335958,"OK","more nearby plots are associated with lower DGR"
"SE",80,"has_neighbour",-0.405341236147737,0.000000000000000000941222074627635,0.108530044897406,0.107220984757754,1014.23321823794,683,-0.492748240488635,-0.317934231806839,"OK","more nearby plots are associated with lower DGR"
"SE",90,"has_neighbour",-0.421593461528532,0.0000000000000000000862472850964457,0.114695299876358,0.113395292974562,1009.49329689968,683,-0.509721585579368,-0.333465337477696,"OK","more nearby plots are associated with lower DGR"
"SE",100,"has_neighbour",-0.485250057831854,0.00000000000000000000000587229342627011,0.139055466348005,0.13779123061577,990.436368749355,683,-0.576096146505799,-0.39440396915791,"OK","more nearby plots are associated with lower DGR"
"SE",110,"has_neighbour",-0.510399186186825,0.0000000000000000000000000977915704253322,0.149261201364775,0.148011952027572,982.291638368727,683,-0.602080686372565,-0.418717686001086,"OK","more nearby plots are associated with lower DGR"
"SE",120,"has_neighbour",-0.530418373087761,0.00000000000000000000000000304568181228673,0.157817109124572,0.156580423528573,975.387911172776,683,-0.622610070004249,-0.438226676171272,"OK","more nearby plots are associated with lower DGR"
"SE",130,"has_neighbour",-0.562235032211639,0.0000000000000000000000000000579858122473599,0.167486626295127,0.166264139696441,967.500685579152,683,-0.656547808422988,-0.467922256000291,"OK","more nearby plots are associated with lower DGR"
"SE",140,"has_neighbour",-0.587918324883622,0.000000000000000000000000000000348651901897707,0.17981237723277,0.178607990121511,957.312945637145,683,-0.682392018588054,-0.49344463117919,"OK","more nearby plots are associated with lower DGR"
"SE",150,"has_neighbour",-0.587918324883622,0.000000000000000000000000000000348651901897707,0.17981237723277,0.178607990121511,957.312945637145,683,-0.682392018588054,-0.49344463117919,"OK","more nearby plots are associated with lower DGR"
"SE",160,"has_neighbour",-0.587918324883622,0.000000000000000000000000000000348651901897707,0.17981237723277,0.178607990121511,957.312945637145,683,-0.682392018588054,-0.49344463117919,"OK","more nearby plots are associated with lower DGR"
"SE",170,"has_neighbour",-0.600147697117054,0.0000000000000000000000000000000640598313317367,0.183857079275443,0.182658631521075,953.936443093234,683,-0.695284413756846,-0.505010980477262,"OK","more nearby plots are associated with lower DGR"
"SE",180,"has_neighbour",-0.600147697117054,0.0000000000000000000000000000000640598313317367,0.183857079275443,0.182658631521075,953.936443093234,683,-0.695284413756846,-0.505010980477262,"OK","more nearby plots are associated with lower DGR"
"SE",190,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",200,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",210,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",220,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",230,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",240,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",250,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",260,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",270,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",280,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",290,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",300,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",310,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",320,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",330,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",340,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",350,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",360,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",370,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",380,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",390,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",400,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",410,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",420,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",430,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",440,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",450,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",460,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",470,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",480,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",490,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",500,"has_neighbour",-0.692791294872662,0.0000000000000000000000000000000000000000125350780482286,0.235443805651313,0.234321109330683,909.340668277156,683,-0.786722647773587,-0.598859941971737,"OK","more nearby plots are associated with lower DGR"
"SE",10,"n_neighbours",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"SE",20,"n_neighbours",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"SE",30,"n_neighbours",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"SE",40,"n_neighbours",-0.290863885121345,0.226284086237502,0.00214914452617087,0.000683871610643982,1091.22923332208,683,-0.762423811440685,0.180696041197995,"OK","more nearby plots are associated with lower DGR"
"SE",50,"n_neighbours",-0.122333007993335,0.00000000000195908936449411,0.0701911983921256,0.0688258403868277,1042.99246323853,683,-0.155833118277692,-0.0888328977089792,"OK","more nearby plots are associated with lower DGR"
"SE",60,"n_neighbours",-0.100453051012608,0.000000000000000374536525411169,0.0929198900720451,0.0915879075317692,1026.08943918187,683,-0.124067547758094,-0.0768385542671223,"OK","more nearby plots are associated with lower DGR"
"SE",70,"n_neighbours",-0.100489374467006,0.0000000000000000000134740117489647,0.119457623458196,0.118164609689412,1005.80931436768,683,-0.12101684430686,-0.0799619046271521,"OK","more nearby plots are associated with lower DGR"
"SE",80,"n_neighbours",-0.0992074049869586,0.0000000000000000000000365521996321846,0.134461554396415,0.133190572831652,994.071098202967,683,-0.118145456433904,-0.0802693535400133,"OK","more nearby plots are associated with lower DGR"
"SE",90,"n_neighbours",-0.0849980134824192,0.00000000000000000000000135611707531335,0.142721177667694,0.141462324771465,987.522097305933,683,-0.100671755620243,-0.0693242713445956,"OK","more nearby plots are associated with lower DGR"
"SE",100,"n_neighbours",-0.0591131729443768,0.0000000000000000000000000919769166015702,0.149413100880894,0.148164074597312,982.169677747169,683,-0.0697251514243595,-0.048501194464394,"OK","more nearby plots are associated with lower DGR"
"SE",110,"n_neighbours",-0.0565208583132377,0.00000000000000000000000000000298823770543708,0.174655791938617,0.173443832749099,961.593579069461,683,-0.0657653256125996,-0.0472763910138758,"OK","more nearby plots are associated with lower DGR"
"SE",120,"n_neighbours",-0.0563969562795632,0.00000000000000000000000000000000156532447618537,0.192650829151174,0.191465294392218,946.537343417123,683,-0.0650835200218316,-0.0477103925372948,"OK","more nearby plots are associated with lower DGR"
"SE",130,"n_neighbours",-0.0559566069071118,0.00000000000000000000000000000000000190556522847788,0.208317858433113,0.20715532959087,933.153085903912,683,-0.064164101955614,-0.0477491118586096,"OK","more nearby plots are associated with lower DGR"
"SE",140,"n_neighbours",-0.048191934551148,0.000000000000000000000000000000000000220154431286241,0.213293043429985,0.212137820292584,928.847350884915,683,-0.0551556271955142,-0.0412282419067819,"OK","more nearby plots are associated with lower DGR"
"SE",150,"n_neighbours",-0.0424550540372008,0.0000000000000000000000000000000000000000836309503240885,0.231190742923809,0.230061801283462,913.129522772978,683,-0.0482801161965198,-0.0366299918778819,"OK","more nearby plots are associated with lower DGR"
"SE",160,"n_neighbours",-0.0397028500078214,0.000000000000000000000000000000000000000000264333232443554,0.244020782102612,0.242910680461059,901.635307387379,683,-0.0449607253883981,-0.0344449746272446,"OK","more nearby plots are associated with lower DGR"
"SE",170,"n_neighbours",-0.0379087449651702,0.00000000000000000000000000000000000000000000312542581554211,0.25376690215907,0.252671112000713,892.772787318813,683,-0.0427998417386227,-0.0330176481917176,"OK","more nearby plots are associated with lower DGR"
"SE",180,"n_neighbours",-0.0376213096080579,0.0000000000000000000000000000000000000000000000000865373671891111,0.276326117189741,0.275263453632017,871.80662554284,683,-0.0422021111428542,-0.0330405080732616,"OK","more nearby plots are associated with lower DGR"
"SE",190,"n_neighbours",-0.0373202869667056,0.00000000000000000000000000000000000000000000000000000000142568632499898,0.313304627999441,0.312296264751275,835.983223174121,683,-0.0414773892869022,-0.0331631846465089,"OK","more nearby plots are associated with lower DGR"
"SE",200,"n_neighbours",-0.033937817631467,0.000000000000000000000000000000000000000000000000000000000206607532574555,0.317176879828855,0.316174202706724,832.120909430342,683,-0.0376843918791788,-0.0301912433837552,"OK","more nearby plots are associated with lower DGR"
"SE",210,"n_neighbours",-0.032072070261194,0.00000000000000000000000000000000000000000000000000000000000618359577454434,0.324155971094598,0.323163542270948,825.104089655015,683,-0.0355564084967012,-0.0285877320256868,"OK","more nearby plots are associated with lower DGR"
"SE",220,"n_neighbours",-0.0300386515637449,0.000000000000000000000000000000000000000000000000000000000000203652216440683,0.330876940914185,0.329894381356056,818.277958907443,683,-0.0332526618699875,-0.0268246412575023,"OK","more nearby plots are associated with lower DGR"
"SE",230,"n_neighbours",-0.0282011415770934,0.000000000000000000000000000000000000000000000000000000000000000676403488393454,0.341967563412719,0.341001289643868,806.862459325782,683,-0.0311445123102729,-0.0252577708439138,"OK","more nearby plots are associated with lower DGR"
"SE",240,"n_neighbours",-0.0260357380540805,0.00000000000000000000000000000000000000000000000000000000000000016827144351484,0.344643223255352,0.343680878502423,804.07961600388,683,-0.028737026764298,-0.0233344493438631,"OK","more nearby plots are associated with lower DGR"
"SE",250,"n_neighbours",-0.0242805692021229,0.000000000000000000000000000000000000000000000000000000000000000709481692690684,0.341875545501304,0.340909136610704,806.957961972957,683,-0.0268152655782714,-0.0217458728259745,"OK","more nearby plots are associated with lower DGR"
"SE",260,"n_neighbours",-0.0231618815388934,0.0000000000000000000000000000000000000000000000000000000000000000717257661842676,0.346277902841202,0.345317958498825,802.373856695239,683,-0.0255563279061597,-0.0207674351716271,"OK","more nearby plots are associated with lower DGR"
"SE",270,"n_neighbours",-0.0214393718262652,0.0000000000000000000000000000000000000000000000000000000000000000690718019856375,0.346350086907645,0.345390248562429,802.298435595439,683,-0.0236553939618599,-0.0192233496906706,"OK","more nearby plots are associated with lower DGR"
"SE",280,"n_neighbours",-0.0199908030592869,0.0000000000000000000000000000000000000000000000000000000000000000598699618017818,0.346623737236553,0.345664300727355,802.01243799137,683,-0.0220558496340564,-0.0179257564845174,"OK","more nearby plots are associated with lower DGR"
"SE",290,"n_neighbours",-0.0186619436030504,0.00000000000000000000000000000000000000000000000000000000000000212552469529474,0.339757335891902,0.338787816561347,809.152704829788,683,-0.0206193063930333,-0.0167045808130675,"OK","more nearby plots are associated with lower DGR"
"SE",300,"n_neighbours",-0.0175885293960427,0.0000000000000000000000000000000000000000000000000000000000000109833093966213,0.336574139460057,0.335599945832246,812.43770755307,683,-0.0194464726246401,-0.0157305861674454,"OK","more nearby plots are associated with lower DGR"
"SE",310,"n_neighbours",-0.0166186395378971,0.0000000000000000000000000000000000000000000000000000000000000773308390364739,0.332771558092141,0.331791780644405,816.341306165123,683,-0.0183891835530406,-0.0148480955227536,"OK","more nearby plots are associated with lower DGR"
"SE",320,"n_neighbours",-0.0151913517746561,0.0000000000000000000000000000000000000000000000000000000000199361600135122,0.321835518495292,0.32083968225226,827.445095143128,683,-0.0168505338179987,-0.0135321697313135,"OK","more nearby plots are associated with lower DGR"
"SE",330,"n_neighbours",-0.0143406872065819,0.000000000000000000000000000000000000000000000000000000000264947569676885,0.316679504479272,0.315676096996863,832.618232515371,683,-0.0159256508070903,-0.0127557236060735,"OK","more nearby plots are associated with lower DGR"
"SE",340,"n_neighbours",-0.0136647355829063,0.00000000000000000000000000000000000000000000000000000000473629134586289,0.310886837175836,0.309874923574039,838.383779342642,683,-0.0151954438305524,-0.0121340273352603,"OK","more nearby plots are associated with lower DGR"
"SE",350,"n_neighbours",-0.0130698473431867,0.0000000000000000000000000000000000000000000000000000000165110140752745,0.308363097118365,0.30734747758403,840.880561956145,683,-0.0145425852953051,-0.0115971093910682,"OK","more nearby plots are associated with lower DGR"
"SE",360,"n_neighbours",-0.012390225872598,0.000000000000000000000000000000000000000000000000000000304737970813147,0.302435442889947,0.301411119017539,846.709252071406,683,-0.0138060267214307,-0.0109744250237653,"OK","more nearby plots are associated with lower DGR"
"SE",370,"n_neighbours",-0.011765462209601,0.00000000000000000000000000000000000000000000000000000761942758459781,0.295832173934748,0.294798153632156,853.144240821793,683,-0.0131312130113624,-0.0103997114078396,"OK","more nearby plots are associated with lower DGR"
"SE",380,"n_neighbours",-0.0113904910298157,0.0000000000000000000000000000000000000000000000000000326432509908407,0.292827365700243,0.291788933050758,856.052521541717,683,-0.0127223137628647,-0.0100586682967667,"OK","more nearby plots are associated with lower DGR"
"SE",390,"n_neighbours",-0.0110220707465919,0.000000000000000000000000000000000000000000000000000120695183806016,0.290115974091887,0.289073559956926,858.666224692029,683,-0.0123193042584092,-0.00972483723477467,"OK","more nearby plots are associated with lower DGR"
"SE",400,"n_neighbours",-0.0107204332747605,0.000000000000000000000000000000000000000000000000000396148438559829,0.28764264980687,0.286596603771344,861.041745778649,683,-0.0119897842964572,-0.00945108225306376,"OK","more nearby plots are associated with lower DGR"
"SE",410,"n_neighbours",-0.0103095079989621,0.00000000000000000000000000000000000000000000000000632785231407134,0.281843225891169,0.280788663814651,866.579654377866,683,-0.0115477081553174,-0.0090713078426069,"OK","more nearby plots are associated with lower DGR"
"SE",420,"n_neighbours",-0.0100468750631654,0.0000000000000000000000000000000000000000000000000204220968357155,0.279377005117925,0.278318821571843,868.921125218836,683,-0.0112609257401292,-0.00883282438620159,"OK","more nearby plots are associated with lower DGR"
"SE",430,"n_neighbours",-0.00982624394365043,0.0000000000000000000000000000000000000000000000000742952124932523,0.276648992798578,0.275586803360691,871.501829065575,683,-0.0110217303014728,-0.00863075758582807,"OK","more nearby plots are associated with lower DGR"
"SE",440,"n_neighbours",-0.00963210437816602,0.000000000000000000000000000000000000000000000000209195293494504,0.274454838375368,0.273389426977975,873.570450197828,683,-0.0108104292480085,-0.00845377950832358,"OK","more nearby plots are associated with lower DGR"
"SE",450,"n_neighbours",-0.00941182792301457,0.000000000000000000000000000000000000000000000000776348522521295,0.271666040244849,0.270596533696016,876.190683793942,683,-0.0105713223524848,-0.00825233349354437,"OK","more nearby plots are associated with lower DGR"
"SE",460,"n_neighbours",-0.00922086918587237,0.00000000000000000000000000000000000000000000000243157158679996,0.269229413901928,0.268156329340844,878.471832658783,683,-0.0103638744264223,-0.00807786394532242,"OK","more nearby plots are associated with lower DGR"
"SE",470,"n_neighbours",-0.00907573254446424,0.00000000000000000000000000000000000000000000000465016524977802,0.267842082393192,0.266766960634591,879.767244843475,683,-0.0102047268427951,-0.00794673824613338,"OK","more nearby plots are associated with lower DGR"
